NC_000913.3_55_0/1	NC_000913.3	2	39	2.70e-10
NC_000913.3_55_0/1	NC_000913.3	2	39	2.70e-10
NC_000913.3_55_0/1	NC_000913.3	1	36	2.70e-10
NC_000913.3_55_0/1	NC_000913.3	1	36	2.70e-10
NC_000913.3_55_0/1	NC_000913.3	1	36	2.70e-10
NC_000913.3_55_0/1	NC_000913.3	1	36	2.70e-10
NC_000913.3_55_0/1	NC_000913.3	1	36	2.70e-10
NC_000913.3_55_0/1	NC_000913.3	4	56	2.70e-10
NC_000913.3_55_0/1	NC_000913.3	3	46	2.70e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	2	42	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	3	41	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_55_0/1	NC_000913.3	1	34	3.50e-09
NC_000913.3_55_0/1	NC_000913.3	1	34	3.50e-09
NC_000913.3_55_0/1	NC_000913.3	1	34	3.50e-09
NC_000913.3_55_0/1	NC_000913.3	4	49	1.26e-08
NC_000913.3_55_0/1	NC_000913.3	0	30	1.26e-08
NC_000913.3_55_0/1	NC_000913.3	0	30	1.26e-08
NC_000913.3_55_0/1	NC_000913.3	0	30	1.26e-08
NC_000913.3_55_0/1	NC_000913.3	0	30	1.26e-08
NC_000913.3_55_0/1	NC_000913.3	0	30	1.26e-08
NC_000913.3_55_0/1	NC_000913.3	0	30	1.26e-08
NC_000913.3_55_0/1	NC_000913.3	2	36	1.26e-08
NC_000913.3_55_0/1	NC_000913.3	2	35	4.52e-08
NC_000913.3_55_0/1	NC_000913.3	2	35	4.52e-08
NC_000913.3_55_0/1	NC_000913.3	2	35	4.52e-08
NC_000913.3_55_0/1	NC_000913.3	2	35	4.52e-08
NC_000913.3_55_0/1	NC_000913.3	0	29	4.52e-08
NC_000913.3_55_0/1	NC_000913.3	2	35	4.52e-08
NC_000913.3_55_0/1	NC_000913.3	0	29	4.52e-08
NC_000913.3_56_0/1	NC_000913.3	5	301	6.17e-151
NC_000913.3_57_0/1	NC_000913.3	9	301	4.84e-142
NC_000913.3_58_0/1	NC_000913.3	0	301	2.83e-159
NC_000913.3_58_0/1	NC_000913.3	3	51	2.68e-15
NC_000913.3_58_0/1	NC_000913.3	3	49	3.47e-14
NC_000913.3_58_0/1	NC_000913.3	3	47	4.49e-13
NC_000913.3_58_0/1	NC_000913.3	4	50	4.49e-13
NC_000913.3_58_0/1	NC_000913.3	5	53	4.49e-13
NC_000913.3_58_0/1	NC_000913.3	3	45	5.81e-12
NC_000913.3_58_0/1	NC_000913.3	5	55	5.81e-12
NC_000913.3_58_0/1	NC_000913.3	3	45	5.81e-12
NC_000913.3_58_0/1	NC_000913.3	2	45	2.09e-11
NC_000913.3_58_0/1	NC_000913.3	2	41	2.09e-11
NC_000913.3_58_0/1	NC_000913.3	6	53	2.09e-11
NC_000913.3_58_0/1	NC_000913.3	2	41	2.09e-11
NC_000913.3_58_0/1	NC_000913.3	3	43	7.52e-11
NC_000913.3_58_0/1	NC_000913.3	3	43	7.52e-11
NC_000913.3_58_0/1	NC_000913.3	6	52	7.52e-11
NC_000913.3_58_0/1	NC_000913.3	3	46	2.70e-10
NC_000913.3_58_0/1	NC_000913.3	4	45	2.70e-10
NC_000913.3_58_0/1	NC_000913.3	4	45	2.70e-10
NC_000913.3_58_0/1	NC_000913.3	2	39	2.70e-10
NC_000913.3_58_0/1	NC_000913.3	4	45	2.70e-10
NC_000913.3_58_0/1	NC_000913.3	3	42	2.70e-10
NC_000913.3_58_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_58_0/1	NC_000913.3	5	47	9.72e-10
NC_000913.3_58_0/1	NC_000913.3	2	38	9.72e-10
NC_000913.3_58_0/1	NC_000913.3	2	38	9.72e-10
NC_000913.3_58_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_58_0/1	NC_000913.3	2	38	9.72e-10
NC_000913.3_58_0/1	NC_000913.3	2	37	3.50e-09
NC_000913.3_58_0/1	NC_000913.3	1	34	3.50e-09
NC_000913.3_58_0/1	NC_000913.3	2	41	3.50e-09
NC_000913.3_58_0/1	NC_000913.3	2	41	3.50e-09
NC_000913.3_58_0/1	NC_000913.3	5	46	3.50e-09
NC_000913.3_58_0/1	NC_000913.3	2	37	3.50e-09
NC_000913.3_58_0/1	NC_000913.3	2	37	3.50e-09
NC_000913.3_58_0/1	NC_000913.3	4	43	3.50e-09
NC_000913.3_58_0/1	NC_000913.3	0	30	1.26e-08
NC_000913.3_58_0/1	NC_000913.3	0	30	1.26e-08
NC_000913.3_58_0/1	NC_000913.3	2	36	1.26e-08
NC_000913.3_58_0/1	NC_000913.3	2	36	1.26e-08
NC_000913.3_58_0/1	NC_000913.3	0	34	1.26e-08
NC_000913.3_58_0/1	NC_000913.3	2	36	1.26e-08
NC_000913.3_58_0/1	NC_000913.3	2	36	1.26e-08
NC_000913.3_58_0/1	NC_000913.3	0	30	1.26e-08
NC_000913.3_58_0/1	NC_000913.3	2	36	1.26e-08
NC_000913.3_58_0/1	NC_000913.3	1	33	1.26e-08
NC_000913.3_58_0/1	NC_000913.3	1	33	1.26e-08
NC_000913.3_58_0/1	NC_000913.3	0	30	1.26e-08
NC_000913.3_58_0/1	NC_000913.3	3	38	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	1	32	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	2	35	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	2	35	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	0	29	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	0	29	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	0	29	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	0	29	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	2	35	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	3	38	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	2	35	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	5	44	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	1	32	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	1	32	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	0	29	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	1	32	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	0	29	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	3	38	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	2	35	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	2	35	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	2	35	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	2	35	4.52e-08
NC_000913.3_58_0/1	NC_000913.3	0	28	1.63e-07
NC_000913.3_59_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_60_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_61_0/1	NC_000913.3	13	301	1.35e-137
NC_000913.3_62_0/1	NC_000913.3	3	302	1.33e-152
NC_000913.3_63_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_64_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_65_0/1	NC_000913.3	6	301	2.87e-149
NC_000913.3_66_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_67_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_68_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_69_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_70_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_71_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_72_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_73_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_74_0/1	NC_000913.3	8	301	6.21e-146
NC_000913.3_75_0/1	NC_000913.3	0	298	1.32e-157
NC_000913.3_76_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_77_0/1	NC_000913.3	0	302	1.32e-157
NC_000913.3_78_0/1	NC_000913.3	5	301	1.03e-148
NC_000913.3_79_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_80_0/1	NC_000913.3	10	301	1.34e-142
NC_000913.3_81_0/1	NC_000913.3	4	301	2.22e-150
NC_000913.3_82_0/1	NC_000913.3	7	300	4.80e-147
NC_000913.3_83_0/1	NC_000913.3	6	302	1.33e-147
NC_000913.3_84_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_84_0/1	NC_000913.3	6	141	1.96e-56
NC_000913.3_84_0/1	NC_000913.3	12	142	5.53e-47
NC_000913.3_84_0/1	NC_000913.3	7	87	9.52e-25
NC_000913.3_84_0/1	NC_000913.3	0	35	2.09e-11
NC_000913.3_84_0/1	NC_000913.3	0	32	9.72e-10
NC_000913.3_85_0/1	NC_000913.3	9	301	2.89e-144
NC_000913.3_86_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_87_0/1	NC_000913.3	16	301	1.36e-132
NC_000913.3_88_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_89_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_90_0/1	NC_000913.3	0	301	2.83e-159
NC_000913.3_91_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_92_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_93_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_94_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_95_0/1	NC_000913.3	1	299	1.70e-156
NC_000913.3_96_0/1	NC_000913.3	0	301	4.73e-157
NC_000913.3_96_0/1	NC_000913.3	1	301	2.20e-155
NC_000913.3_96_0/1	NC_000913.3	1	301	2.20e-155
NC_000913.3_96_0/1	NC_000913.3	1	301	2.20e-155
NC_000913.3_96_0/1	NC_000913.3	1	301	2.20e-155
NC_000913.3_96_0/1	NC_000913.3	1	301	2.20e-155
NC_000913.3_96_0/1	NC_000913.3	1	301	2.20e-155
NC_000913.3_97_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_98_0/1	NC_000913.3	1	301	2.20e-155
NC_000913.3_99_0/1	NC_000913.3	4	298	6.17e-151
NC_000913.3_100_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_101_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_102_0/1	NC_000913.3	12	301	2.91e-139
NC_000913.3_103_0/1	NC_000913.3	1	300	4.73e-157
NC_000913.3_103_0/1	NC_000913.3	32	300	2.36e-105
NC_000913.3_104_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_105_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_106_0/1	NC_000913.3	7	301	1.33e-147
NC_000913.3_107_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_108_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_109_0/1	NC_000913.3	4	301	2.22e-150
NC_000913.3_110_0/1	NC_000913.3	6	301	2.87e-149
NC_000913.3_111_0/1	NC_000913.3	5	301	6.17e-151
NC_000913.3_112_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_113_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_114_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_115_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_116_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_117_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_118_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_119_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_120_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_121_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_122_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_123_0/1	NC_000913.3	9	301	2.89e-144
NC_000913.3_124_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_125_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_126_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_127_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_128_0/1	NC_000913.3	2	299	1.33e-152
NC_000913.3_129_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_130_0/1	NC_000913.3	2	299	7.92e-155
NC_000913.3_131_0/1	NC_000913.3	5	301	6.17e-151
NC_000913.3_132_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_133_0/1	NC_000913.3	1	300	4.73e-157
NC_000913.3_134_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_135_0/1	NC_000913.3	5	301	6.17e-151
NC_000913.3_136_0/1	NC_000913.3	8	295	1.34e-142
NC_000913.3_137_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_138_0/1	NC_000913.3	1	298	6.12e-156
NC_000913.3_139_0/1	NC_000913.3	2	295	1.33e-152
NC_000913.3_140_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_140_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_140_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_140_0/1	NC_000913.3	7	302	2.89e-144
NC_000913.3_140_0/1	NC_000913.3	7	302	2.89e-144
NC_000913.3_140_0/1	NC_000913.3	7	302	2.89e-144
NC_000913.3_140_0/1	NC_000913.3	7	302	2.89e-144
NC_000913.3_141_0/1	NC_000913.3	0	301	2.83e-159
NC_000913.3_142_0/1	NC_000913.3	0	300	1.02e-158
NC_000913.3_143_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_144_0/1	NC_000913.3	5	301	6.17e-151
NC_000913.3_145_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_146_0/1	NC_000913.3	1	301	2.20e-155
NC_000913.3_147_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_148_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_148_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_148_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_148_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_148_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_148_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_148_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_148_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_148_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_148_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_148_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_148_0/1	NC_000913.3	33	300	1.10e-103
NC_000913.3_149_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_150_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_151_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_152_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_153_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_154_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_155_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_156_0/1	NC_000913.3	8	300	2.23e-145
NC_000913.3_157_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_158_0/1	NC_000913.3	7	301	1.33e-147
NC_000913.3_159_0/1	NC_000913.3	1	300	4.73e-157
NC_000913.3_160_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_160_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_160_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_160_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_160_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_160_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_160_0/1	NC_000913.3	3	303	1.71e-151
NC_000913.3_161_0/1	NC_000913.3	0	299	3.66e-158
NC_000913.3_162_0/1	NC_000913.3	1	298	6.12e-156
NC_000913.3_163_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_164_0/1	NC_000913.3	6	298	1.33e-147
NC_000913.3_165_0/1	NC_000913.3	1	302	6.12e-156
NC_000913.3_165_0/1	NC_000913.3	1	40	1.62e-12
NC_000913.3_165_0/1	NC_000913.3	0	36	5.81e-12
NC_000913.3_165_0/1	NC_000913.3	0	36	5.81e-12
NC_000913.3_165_0/1	NC_000913.3	1	38	2.09e-11
NC_000913.3_165_0/1	NC_000913.3	0	35	2.09e-11
NC_000913.3_165_0/1	NC_000913.3	0	35	2.09e-11
NC_000913.3_165_0/1	NC_000913.3	0	34	7.52e-11
NC_000913.3_165_0/1	NC_000913.3	1	37	7.52e-11
NC_000913.3_165_0/1	NC_000913.3	1	35	9.72e-10
NC_000913.3_166_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_167_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_168_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_168_0/1	NC_000913.3	14	300	2.27e-135
NC_000913.3_168_0/1	NC_000913.3	14	300	2.27e-135
NC_000913.3_168_0/1	NC_000913.3	14	300	2.27e-135
NC_000913.3_168_0/1	NC_000913.3	14	300	2.27e-135
NC_000913.3_168_0/1	NC_000913.3	14	300	2.27e-135
NC_000913.3_168_0/1	NC_000913.3	14	300	2.27e-135
NC_000913.3_168_0/1	NC_000913.3	14	300	2.27e-135
NC_000913.3_168_0/1	NC_000913.3	14	300	2.27e-135
NC_000913.3_168_0/1	NC_000913.3	14	300	2.27e-135
NC_000913.3_168_0/1	NC_000913.3	14	300	2.27e-135
NC_000913.3_168_0/1	NC_000913.3	15	300	1.05e-133
NC_000913.3_169_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_170_0/1	NC_000913.3	12	301	2.91e-139
NC_000913.3_171_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_172_0/1	NC_000913.3	2	302	2.85e-154
NC_000913.3_173_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_174_0/1	NC_000913.3	1	298	6.12e-156
NC_000913.3_175_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_176_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_177_0/1	NC_000913.3	3	300	1.02e-153
NC_000913.3_178_0/1	NC_000913.3	3	301	2.85e-154
NC_000913.3_179_0/1	NC_000913.3	6	301	4.80e-147
NC_000913.3_180_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_181_0/1	NC_000913.3	4	301	2.22e-150
NC_000913.3_182_0/1	NC_000913.3	5	301	6.17e-151
NC_000913.3_183_0/1	NC_000913.3	5	301	6.17e-151
NC_000913.3_184_0/1	NC_000913.3	4	301	1.33e-152
NC_000913.3_185_0/1	NC_000913.3	2	298	2.85e-154
NC_000913.3_186_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_187_0/1	NC_000913.3	5	301	6.17e-151
NC_000913.3_188_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_189_0/1	NC_000913.3	0	301	2.83e-159
NC_000913.3_189_0/1	NC_000913.3	0	301	2.83e-159
NC_000913.3_189_0/1	NC_000913.3	0	301	2.83e-159
NC_000913.3_189_0/1	NC_000913.3	0	301	2.83e-159
NC_000913.3_189_0/1	NC_000913.3	0	301	2.83e-159
NC_000913.3_189_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_189_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_190_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_191_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_192_0/1	NC_000913.3	0	299	3.66e-158
NC_000913.3_193_0/1	NC_000913.3	0	299	6.12e-156
NC_000913.3_194_0/1	NC_000913.3	5	301	1.03e-148
NC_000913.3_195_0/1	NC_000913.3	2	301	6.12e-156
NC_000913.3_196_0/1	NC_000913.3	2	299	7.92e-155
NC_000913.3_197_0/1	NC_000913.3	5	287	3.74e-143
NC_000913.3_198_0/1	NC_000913.3	1	301	1.32e-157
NC_000913.3_199_0/1	NC_000913.3	0	301	2.83e-159
NC_000913.3_200_0/1	NC_000913.3	3	301	4.77e-152
NC_000913.3_200_0/1	NC_000913.3	6	123	4.28e-48
NC_000913.3_200_0/1	NC_000913.3	6	89	2.06e-21
NC_000913.3_200_0/1	NC_000913.3	2	69	7.41e-21
NC_000913.3_200_0/1	NC_000913.3	5	84	2.67e-20
NC_000913.3_200_0/1	NC_000913.3	6	83	2.67e-20
NC_000913.3_200_0/1	NC_000913.3	7	80	5.77e-17
NC_000913.3_200_0/1	NC_000913.3	0	45	5.77e-17
NC_000913.3_200_0/1	NC_000913.3	1	45	2.68e-15
NC_000913.3_200_0/1	NC_000913.3	10	86	2.68e-15
NC_000913.3_200_0/1	NC_000913.3	7	66	9.66e-15
NC_000913.3_200_0/1	NC_000913.3	6	66	9.66e-15
NC_000913.3_200_0/1	NC_000913.3	0	40	3.47e-14
NC_000913.3_200_0/1	NC_000913.3	0	40	3.47e-14
NC_000913.3_200_0/1	NC_000913.3	9	105	1.25e-13
NC_000913.3_200_0/1	NC_000913.3	2	45	1.25e-13
NC_000913.3_200_0/1	NC_000913.3	2	45	1.25e-13
NC_000913.3_200_0/1	NC_000913.3	2	45	1.25e-13
NC_000913.3_200_0/1	NC_000913.3	6	67	4.49e-13
NC_000913.3_200_0/1	NC_000913.3	7	66	4.49e-13
